"year"	"month"	"day"	"obs"	"sim"	"alt"	"code"	"lat"	"long"
2006	6	2	5.4	5.7735167	386	1200570	39.839444	-7.4786944
2006	6	3	7.6	6.5519767	386	1200570	39.839444	-7.4786944
2006	6	4	4.8	5.8054953	386	1200570	39.839444	-7.4786944
2006	6	5	4.3	4.4074755	386	1200570	39.839444	-7.4786944
2006	6	6	5.6	8.1258669	386	1200570	39.839444	-7.4786944
2006	6	7	6.8	7.5583282	386	1200570	39.839444	-7.4786944
2006	6	8	4.9	6.2255363	386	1200570	39.839444	-7.4786944
2006	6	9	6.1	6.8691158	386	1200570	39.839444	-7.4786944
2006	6	10	3.5	6.8003159	386	1200570	39.839444	-7.4786944
2006	6	11	7.5	10.114986	386	1200570	39.839444	-7.4786944
2006	6	12	5.1	6.2757382	386	1200570	39.839444	-7.4786944
2006	6	13	8.1	9.1939478	386	1200570	39.839444	-7.4786944
2006	6	14	8.2	8.945962	386	1200570	39.839444	-7.4786944
2006	6	15	5.5	7.2020936	386	1200570	39.839444	-7.4786944
2006	6	16	6.6	6.2971382	386	1200570	39.839444	-7.4786944
2006	6	17	4.8	7.0649481	386	1200570	39.839444	-7.4786944
2006	6	18	4.8	7.3762059	386	1200570	39.839444	-7.4786944
2006	6	19	7.3	9.0235043	386	1200570	39.839444	-7.4786944
2006	6	20	5.7	9.5345726	386	1200570	39.839444	-7.4786944
2006	6	21	6.7	8.8435278	386	1200570	39.839444	-7.4786944
2006	6	22	6.8	6.7219019	386	1200570	39.839444	-7.4786944
2006	6	23	6.5	7.8223109	386	1200570	39.839444	-7.4786944
2006	6	24	8.1	10.40738	386	1200570	39.839444	-7.4786944
2006	6	25	6.7	9.6982775	386	1200570	39.839444	-7.4786944
2006	6	26	4.4	7.7237182	386	1200570	39.839444	-7.4786944
2006	6	27	6.2	9.1108103	386	1200570	39.839444	-7.4786944
2006	6	28	4.8	9.3076572	386	1200570	39.839444	-7.4786944
2006	6	29	3.5	7.0677562	386	1200570	39.839444	-7.4786944
2006	6	30	5.3	6.7844291	386	1200570	39.839444	-7.4786944
2006	7	1	4.4	6.9166293	386	1200570	39.839444	-7.4786944
2006	7	2	6.8	7.5310006	386	1200570	39.839444	-7.4786944
2006	7	3	6.2	7.6134014	386	1200570	39.839444	-7.4786944
2006	7	4	7.6	9.5219955	386	1200570	39.839444	-7.4786944
2006	7	5	7.1	10.64028	386	1200570	39.839444	-7.4786944
2006	7	6	5	8.3803492	386	1200570	39.839444	-7.4786944
2006	7	7	6.2	9.4091578	386	1200570	39.839444	-7.4786944
2006	7	8	7.1	8.8339853	386	1200570	39.839444	-7.4786944
2006	7	9	4.7	9.3595829	386	1200570	39.839444	-7.4786944
2006	7	10	3.7	6.2482376	386	1200570	39.839444	-7.4786944
2006	7	11	7.6	8.4008493	386	1200570	39.839444	-7.4786944
2006	7	12	6.5	11.386635	386	1200570	39.839444	-7.4786944
2006	7	13	7.7	6.4358096	386	1200570	39.839444	-7.4786944
2006	7	14	12.9	5.7879348	386	1200570	39.839444	-7.4786944
2006	7	15	4.3	7.0580215	386	1200570	39.839444	-7.4786944
2006	7	16	3.8	4.4087763	386	1200570	39.839444	-7.4786944
2006	7	17	5.6	7.1737032	386	1200570	39.839444	-7.4786944
2006	7	18	6.5	9.7389278	386	1200570	39.839444	-7.4786944
2006	7	19	5	7.7406774	386	1200570	39.839444	-7.4786944
2006	7	20	5.1	6.863452	386	1200570	39.839444	-7.4786944
2006	7	21	5.5	7.8231893	386	1200570	39.839444	-7.4786944
2006	7	22	6.3	8.3323193	386	1200570	39.839444	-7.4786944
2006	7	23	5.8	8.6121845	386	1200570	39.839444	-7.4786944
2006	7	24	5.3	8.5807199	386	1200570	39.839444	-7.4786944
2006	7	25	6.4	9.1899233	386	1200570	39.839444	-7.4786944
2006	7	26	7.3	9.6035738	386	1200570	39.839444	-7.4786944
2006	7	27	7.2	10.541642	386	1200570	39.839444	-7.4786944
2006	7	28	7.1	10.340834	386	1200570	39.839444	-7.4786944
2006	7	29	6.4	9.5523577	386	1200570	39.839444	-7.4786944
2006	7	30	6.8	9.0882511	386	1200570	39.839444	-7.4786944
2006	7	31	7.2	9.9931698	386	1200570	39.839444	-7.4786944
2006	8	1	5.8	9.8588772	386	1200570	39.839444	-7.4786944
2006	8	2	7.1	10.678068	386	1200570	39.839444	-7.4786944
2006	8	3	5.5	6.7578092	386	1200570	39.839444	-7.4786944
2006	8	4	6.8	7.7320895	386	1200570	39.839444	-7.4786944
2006	8	5	4.9	6.7785311	386	1200570	39.839444	-7.4786944
2006	8	6	4.9	7.4909077	386	1200570	39.839444	-7.4786944
2006	8	7	4.8	6.0776296	386	1200570	39.839444	-7.4786944
2006	8	8	7	6.3944106	386	1200570	39.839444	-7.4786944
2006	8	9	5.7	8.2949362	386	1200570	39.839444	-7.4786944
2006	8	10	4.5	6.8166718	386	1200570	39.839444	-7.4786944
2006	8	11	6.3	8.1026192	386	1200570	39.839444	-7.4786944
2006	8	12	7.8	8.0427494	386	1200570	39.839444	-7.4786944
2006	8	13	6.6	8.0549927	386	1200570	39.839444	-7.4786944
2006	8	14	5.1	7.7334871	386	1200570	39.839444	-7.4786944
2006	8	15	10.6	10.546309	386	1200570	39.839444	-7.4786944
2006	8	16	8.3	11.914093	386	1200570	39.839444	-7.4786944
2006	8	17	7.2	9.1436167	386	1200570	39.839444	-7.4786944
2006	8	18	6.7	7.3515234	386	1200570	39.839444	-7.4786944
2006	8	19	4.3	8.8779097	386	1200570	39.839444	-7.4786944
2006	8	20	4.8	6.757597	386	1200570	39.839444	-7.4786944
2006	8	21	5.9	7.0756555	386	1200570	39.839444	-7.4786944
2006	8	22	4.8	7.3830595	386	1200570	39.839444	-7.4786944
2006	8	23	8.6	9.0809212	386	1200570	39.839444	-7.4786944
2006	8	24	6.1	8.3827972	386	1200570	39.839444	-7.4786944
2006	8	25	9.5	10.010589	386	1200570	39.839444	-7.4786944
2006	8	26	8.1	8.7345543	386	1200570	39.839444	-7.4786944
2006	8	27	5.4	7.9988236	386	1200570	39.839444	-7.4786944
2006	8	28	5.7	8.5534678	386	1200570	39.839444	-7.4786944
2006	8	29	5.3	7.9342527	386	1200570	39.839444	-7.4786944
2006	8	30	6.3	7.8501768	386	1200570	39.839444	-7.4786944
2006	8	31	4.7	5.8970127	386	1200570	39.839444	-7.4786944
2006	9	1	5.3	6.8410187	386	1200570	39.839444	-7.4786944
2006	9	2	4.3	6.944531	386	1200570	39.839444	-7.4786944
2006	9	3	3.5	6.1526861	386	1200570	39.839444	-7.4786944
2006	9	4	3.8	5.9232721	386	1200570	39.839444	-7.4786944
2006	9	5	4.5	5.6108637	386	1200570	39.839444	-7.4786944
2006	9	6	5.9	7.4700422	386	1200570	39.839444	-7.4786944
2006	9	7	5.6	7.9156122	386	1200570	39.839444	-7.4786944
2006	9	8	3.8	5.0374746	386	1200570	39.839444	-7.4786944
2006	9	9	6.8	4.7572241	386	1200570	39.839444	-7.4786944
2006	9	10	5.4	8.0313711	386	1200570	39.839444	-7.4786944
2006	9	11	4.1	8.4471912	386	1200570	39.839444	-7.4786944
2006	9	12	6	9.0718079	386	1200570	39.839444	-7.4786944
2006	9	13	6.2	9.5743437	386	1200570	39.839444	-7.4786944
2006	9	14	8.9	10.786221	386	1200570	39.839444	-7.4786944
2006	9	15	9.2	10.594657	386	1200570	39.839444	-7.4786944
2006	9	16	4.7	7.1980939	386	1200570	39.839444	-7.4786944
2006	9	17	7.3	7.1716413	386	1200570	39.839444	-7.4786944
2006	9	18	4.6	7.8194561	386	1200570	39.839444	-7.4786944
2006	9	19	3.7	5.5452003	386	1200570	39.839444	-7.4786944
2006	9	20	5.2	6.6170921	386	1200570	39.839444	-7.4786944
2006	9	21	6.8	10.893711	386	1200570	39.839444	-7.4786944
2006	9	22	5.5	7.6655827	386	1200570	39.839444	-7.4786944
2006	9	23	7.8	8.1566448	386	1200570	39.839444	-7.4786944
2006	9	24	8	10.384897	386	1200570	39.839444	-7.4786944
2006	9	25	6.2	4.8923302	386	1200570	39.839444	-7.4786944
2006	9	26	4.9	4.1073289	386	1200570	39.839444	-7.4786944
2006	9	27	7.5	6.2121377	386	1200570	39.839444	-7.4786944
2006	9	28	5.3	6.4609199	386	1200570	39.839444	-7.4786944
2006	9	29	3.7	7.0924726	386	1200570	39.839444	-7.4786944
2006	9	30	4.8	7.2104354	386	1200570	39.839444	-7.4786944
2006	10	1	2.3	2.8213844	386	1200570	39.839444	-7.4786944
2006	10	2	9	10.133452	386	1200570	39.839444	-7.4786944
2006	10	3	8.3	8.3604488	386	1200570	39.839444	-7.4786944
2006	10	4	6	6.8929892	386	1200570	39.839444	-7.4786944
2006	10	5	4.6	4.0530906	386	1200570	39.839444	-7.4786944
2006	10	6	6.6	6.1963925	386	1200570	39.839444	-7.4786944
2006	10	7	2.9	4.6801124	386	1200570	39.839444	-7.4786944
2006	10	8	3.2	4.1802468	386	1200570	39.839444	-7.4786944
2006	10	9	2	3.6982834	386	1200570	39.839444	-7.4786944
2006	10	10	4.8	6.3405728	386	1200570	39.839444	-7.4786944
2006	10	11	6.7	6.9978766	386	1200570	39.839444	-7.4786944
2006	10	12	5.2	5.2996416	386	1200570	39.839444	-7.4786944
2006	10	13	4.6	5.5470052	386	1200570	39.839444	-7.4786944
2006	10	14	4.2	4.792603	386	1200570	39.839444	-7.4786944
2006	10	15	4.7	6.6893024	386	1200570	39.839444	-7.4786944
2006	10	16	5	8.6984167	386	1200570	39.839444	-7.4786944
2006	10	17	8.2	10.860897	386	1200570	39.839444	-7.4786944
2006	10	18	7.5	12.445389	386	1200570	39.839444	-7.4786944
2006	10	19	6.3	10.073442	386	1200570	39.839444	-7.4786944
2006	10	20	6.6	9.1018019	386	1200570	39.839444	-7.4786944
2006	10	21	5.2	5.1144853	386	1200570	39.839444	-7.4786944
2006	10	22	7	9.7215548	386	1200570	39.839444	-7.4786944
2006	10	23	7.6	9.9501877	386	1200570	39.839444	-7.4786944
2006	10	24	9.1	9.3158712	386	1200570	39.839444	-7.4786944
2006	10	25	9.8	9.1980896	386	1200570	39.839444	-7.4786944
2006	10	26	6.7	8.1481829	386	1200570	39.839444	-7.4786944
2006	10	27	4.6	6.2720909	386	1200570	39.839444	-7.4786944
2006	10	28	7.5	6.9913807	386	1200570	39.839444	-7.4786944
2006	10	29	4.2	6.2849326	386	1200570	39.839444	-7.4786944
2006	10	30	3.8	4.3447113	386	1200570	39.839444	-7.4786944
2006	10	31	2	2.8902302	386	1200570	39.839444	-7.4786944
2006	11	1	2.3	3.4669991	386	1200570	39.839444	-7.4786944
2006	11	2	4	6.9999328	386	1200570	39.839444	-7.4786944
2006	11	3	4.1	5.5539474	386	1200570	39.839444	-7.4786944
2006	11	4	4.4	6.3485751	386	1200570	39.839444	-7.4786944
2006	11	5	5.7	6.0744343	386	1200570	39.839444	-7.4786944
2006	11	6	5.2	7.2734804	386	1200570	39.839444	-7.4786944
2006	11	7	4.2	5.635694	386	1200570	39.839444	-7.4786944
2006	11	8	3.1	4.22504	386	1200570	39.839444	-7.4786944
2006	11	9	5.7	5.7667122	386	1200570	39.839444	-7.4786944
2006	11	10	5.3	5.9749641	386	1200570	39.839444	-7.4786944
2006	11	11	3.7	4.7843919	386	1200570	39.839444	-7.4786944
2006	11	12	2.9	3.2488089	386	1200570	39.839444	-7.4786944
2006	11	13	3.8	2.8096917	386	1200570	39.839444	-7.4786944
2006	11	14	3.1	3.4137177	386	1200570	39.839444	-7.4786944
2006	11	15	7.6	9.1995735	386	1200570	39.839444	-7.4786944
2006	11	16	6.9	7.770586	386	1200570	39.839444	-7.4786944
2006	11	17	5.6	9.7470503	386	1200570	39.839444	-7.4786944
2006	11	18	3.8	5.6654673	386	1200570	39.839444	-7.4786944
2006	11	19	3.5	4.5498657	386	1200570	39.839444	-7.4786944
2006	11	20	7	6.3230977	386	1200570	39.839444	-7.4786944
2006	11	21	9.7	5.7435365	386	1200570	39.839444	-7.4786944
2006	11	22	6.8	5.6643333	386	1200570	39.839444	-7.4786944
2006	11	23	7.3	8.7156515	386	1200570	39.839444	-7.4786944
2006	11	24	10.9	17.178909	386	1200570	39.839444	-7.4786944
2006	11	25	6.7	6.9110012	386	1200570	39.839444	-7.4786944
2006	11	26	2.8	4.8099823	386	1200570	39.839444	-7.4786944
2006	11	27	5.1	6.0453629	386	1200570	39.839444	-7.4786944
2006	11	28	5.9	7.1178255	386	1200570	39.839444	-7.4786944
2006	11	29	4.3	4.5585699	386	1200570	39.839444	-7.4786944
2006	11	30	3.7	4.6797166	386	1200570	39.839444	-7.4786944
2006	12	1	4	5.5068722	386	1200570	39.839444	-7.4786944
2006	12	2	5.5	6.270288	386	1200570	39.839444	-7.4786944
2006	12	3	5.5	6.8265638	386	1200570	39.839444	-7.4786944
2006	12	4	5.3	6.923996	386	1200570	39.839444	-7.4786944
2006	12	5	11.1	13.330869	386	1200570	39.839444	-7.4786944
2006	12	6	6.4	5.6416054	386	1200570	39.839444	-7.4786944
2006	12	7	6.9	10.666433	386	1200570	39.839444	-7.4786944
2006	12	8	12.6	11.723781	386	1200570	39.839444	-7.4786944
2006	12	9	7.1	6.7658572	386	1200570	39.839444	-7.4786944
2006	12	10	5	7.1097937	386	1200570	39.839444	-7.4786944
2006	12	11	4.7	4.907793	386	1200570	39.839444	-7.4786944
2006	12	12	3.3	4.7347794	386	1200570	39.839444	-7.4786944
2006	12	13	4.5	4.9530001	386	1200570	39.839444	-7.4786944
2006	12	14	3.9	4.8794184	386	1200570	39.839444	-7.4786944
2006	12	15	3.4	4.2089014	386	1200570	39.839444	-7.4786944
2006	12	16	2.6	3.3131845	386	1200570	39.839444	-7.4786944
2006	12	17	2.7	2.6225109	386	1200570	39.839444	-7.4786944
2006	12	18	8.1	5.5535488	386	1200570	39.839444	-7.4786944
2006	12	19	6.8	4.7911739	386	1200570	39.839444	-7.4786944
2006	12	20	5.6	5.552103	386	1200570	39.839444	-7.4786944
2006	12	21	6.1	5.0261159	386	1200570	39.839444	-7.4786944
2006	12	22	6	5.2487426	386	1200570	39.839444	-7.4786944
2006	12	23	6.2	8.7309952	386	1200570	39.839444	-7.4786944
2006	12	24	4.3	3.4248133	386	1200570	39.839444	-7.4786944
2006	12	25	3.4	4.4881129	386	1200570	39.839444	-7.4786944
2006	12	26	3.1	5.0939837	386	1200570	39.839444	-7.4786944
2006	12	27	4.8	6.0793495	386	1200570	39.839444	-7.4786944
2006	12	28	4.1	5.422791	386	1200570	39.839444	-7.4786944
2006	12	29	3.3	5.0875187	386	1200570	39.839444	-7.4786944
2006	12	30	2.8	4.2663093	386	1200570	39.839444	-7.4786944
2006	12	31	2.7	4.1783733	386	1200570	39.839444	-7.4786944
2007	1	1	3.2	2.8877053	386	1200570	39.839444	-7.4786944
2007	1	2	5.7	4.7360063	386	1200570	39.839444	-7.4786944
2007	1	3	3.1	3.9716623	386	1200570	39.839444	-7.4786944
2007	1	4	2.7	3.6819832	386	1200570	39.839444	-7.4786944
2007	1	5	2.5	2.5420492	386	1200570	39.839444	-7.4786944
2007	1	6	2.6	3.0641	386	1200570	39.839444	-7.4786944
2007	1	7	2.9	4.1008015	386	1200570	39.839444	-7.4786944
2007	1	8	3	3.4386969	386	1200570	39.839444	-7.4786944
2007	1	9	4	5.5039582	386	1200570	39.839444	-7.4786944
2007	1	10	3.4	3.5716171	386	1200570	39.839444	-7.4786944
2007	1	11	3.2	3.1415641	386	1200570	39.839444	-7.4786944
2007	1	12	3.4	5.2462425	386	1200570	39.839444	-7.4786944
2007	1	13	3.2	3.6847241	386	1200570	39.839444	-7.4786944
2007	1	14	3.2	4.8733015	386	1200570	39.839444	-7.4786944
2007	1	15	2.5	3.2587471	386	1200570	39.839444	-7.4786944
2007	1	16	2.2	3.8354905	386	1200570	39.839444	-7.4786944
2007	1	17	2.5	2.1808684	386	1200570	39.839444	-7.4786944
2007	1	18	3.3	3.5823569	386	1200570	39.839444	-7.4786944
2007	1	19	3.9	2.6947746	386	1200570	39.839444	-7.4786944
2007	1	20	3.6	3.5394533	386	1200570	39.839444	-7.4786944
2007	1	21	3.7	3.7279599	386	1200570	39.839444	-7.4786944
2007	1	22	10.3	8.378931	386	1200570	39.839444	-7.4786944
2007	1	23	4.3	4.7286606	386	1200570	39.839444	-7.4786944
2007	1	24	5.7	6.0647464	386	1200570	39.839444	-7.4786944
2007	1	25	7.8	8.2391167	386	1200570	39.839444	-7.4786944
2007	1	26	10.7	10.014216	386	1200570	39.839444	-7.4786944
2007	1	27	6.8	6.8798237	386	1200570	39.839444	-7.4786944
2007	1	28	9.1	10.050472	386	1200570	39.839444	-7.4786944
2007	1	29	5.8	7.3006301	386	1200570	39.839444	-7.4786944
2007	1	30	4.2	4.2368617	386	1200570	39.839444	-7.4786944
2007	1	31	2.5	4.1671057	386	1200570	39.839444	-7.4786944
2007	2	1	3.9	5.2193332	386	1200570	39.839444	-7.4786944
2007	2	2	5.5	6.2952061	386	1200570	39.839444	-7.4786944
2007	2	3	4.2	5.2979121	386	1200570	39.839444	-7.4786944
2007	2	4	2.1	3.7136276	386	1200570	39.839444	-7.4786944
2007	2	5	2.5	3.4949725	386	1200570	39.839444	-7.4786944
2007	2	6	6.1	4.5133615	386	1200570	39.839444	-7.4786944
2007	2	7	4.5	7.0970855	386	1200570	39.839444	-7.4786944
2007	2	8	8.1	8.6548882	386	1200570	39.839444	-7.4786944
2007	2	9	10.2	9.4182301	386	1200570	39.839444	-7.4786944
2007	2	10	10.9	8.6654034	386	1200570	39.839444	-7.4786944
2007	2	11	8.4	9.7960424	386	1200570	39.839444	-7.4786944
2007	2	12	10.1	11.344328	386	1200570	39.839444	-7.4786944
2007	2	13	6.2	6.5811296	386	1200570	39.839444	-7.4786944
2007	2	14	7.8	8.3868408	386	1200570	39.839444	-7.4786944
2007	2	15	6.3	5.9123149	386	1200570	39.839444	-7.4786944
2007	2	16	7.3	9.5126848	386	1200570	39.839444	-7.4786944
2007	2	17	7.4	7.5776548	386	1200570	39.839444	-7.4786944
2007	2	18	8.4	8.1402435	386	1200570	39.839444	-7.4786944
2007	2	19	4.8	4.6305065	386	1200570	39.839444	-7.4786944
2007	2	20	7.8	7.7725735	386	1200570	39.839444	-7.4786944
2007	2	21	5.9	6.24544	386	1200570	39.839444	-7.4786944
2007	2	22	5.7	8.4065514	386	1200570	39.839444	-7.4786944
2007	2	23	8	9.5090666	386	1200570	39.839444	-7.4786944
2007	2	24	5.7	9.7814779	386	1200570	39.839444	-7.4786944
2007	2	25	8.1	7.984889	386	1200570	39.839444	-7.4786944
2007	2	26	3	6.9830513	386	1200570	39.839444	-7.4786944
2007	2	27	4.5	6.4055099	386	1200570	39.839444	-7.4786944
2007	2	28	5	6.6246319	386	1200570	39.839444	-7.4786944
2007	3	1	5.9	7.3389869	386	1200570	39.839444	-7.4786944
2007	3	2	5.6	7.0489559	386	1200570	39.839444	-7.4786944
2007	3	3	3.5	3.3460789	386	1200570	39.839444	-7.4786944
2007	3	4	11.7	7.6112723	386	1200570	39.839444	-7.4786944
2007	3	5	4.2	4.1520147	386	1200570	39.839444	-7.4786944
2007	3	6	8.5	11.09055	386	1200570	39.839444	-7.4786944
2007	3	7	17.4	13.972185	386	1200570	39.839444	-7.4786944
2007	3	8	11.8	6.2135606	386	1200570	39.839444	-7.4786944
2007	3	9	6	5.2258883	386	1200570	39.839444	-7.4786944
2007	3	10	7.5	7.2591953	386	1200570	39.839444	-7.4786944
2007	3	11	7.6	5.2496057	386	1200570	39.839444	-7.4786944
2007	3	12	3.4	4.9034028	386	1200570	39.839444	-7.4786944
2007	3	13	5.1	6.6991067	386	1200570	39.839444	-7.4786944
2007	3	14	7.1	7.1451879	386	1200570	39.839444	-7.4786944
2007	3	15	5.3	5.9125819	386	1200570	39.839444	-7.4786944
2007	3	16	4.9	6.0942459	386	1200570	39.839444	-7.4786944
2007	3	17	5.6	6.5763016	386	1200570	39.839444	-7.4786944
2007	3	18	6.8	7.5336242	386	1200570	39.839444	-7.4786944
2007	3	19	12.5	11.152538	386	1200570	39.839444	-7.4786944
2007	3	20	10.5	8.5947714	386	1200570	39.839444	-7.4786944
2007	3	21	9.3	10.10776	386	1200570	39.839444	-7.4786944
2007	3	22	5.5	7.4520545	386	1200570	39.839444	-7.4786944
2007	3	23	4.4	7.651382	386	1200570	39.839444	-7.4786944
2007	3	24	5.1	8.0729322	386	1200570	39.839444	-7.4786944
2007	3	25	5.6	5.546083	386	1200570	39.839444	-7.4786944
2007	3	26	5.3	6.5528946	386	1200570	39.839444	-7.4786944
2007	3	27	6.3	9.7192421	386	1200570	39.839444	-7.4786944
2007	3	28	7.7	10.167211	386	1200570	39.839444	-7.4786944
2007	3	29	4.3	8.5241165	386	1200570	39.839444	-7.4786944
2007	3	30	5.4	7.9626908	386	1200570	39.839444	-7.4786944
2007	4	2	5.8	7.8384409	386	1200570	39.839444	-7.4786944
2007	4	4	9.5	9.5440807	386	1200570	39.839444	-7.4786944
2007	4	5	9.4	7.7583656	386	1200570	39.839444	-7.4786944
2007	4	6	6.2	6.6819854	386	1200570	39.839444	-7.4786944
2007	4	7	4.4	5.8710299	386	1200570	39.839444	-7.4786944
2007	4	8	5.8	5.4725637	386	1200570	39.839444	-7.4786944
2007	4	9	7.5	5.3364034	386	1200570	39.839444	-7.4786944
2007	4	10	5.4	4.6382456	386	1200570	39.839444	-7.4786944
2007	4	11	4.6	5.7962594	386	1200570	39.839444	-7.4786944
2007	4	12	4.8	6.5090957	386	1200570	39.839444	-7.4786944
2007	4	13	7.3	8.4811726	386	1200570	39.839444	-7.4786944
2007	4	14	3.9	7.1690564	386	1200570	39.839444	-7.4786944
2007	4	15	4.7	6.267004	386	1200570	39.839444	-7.4786944
2007	4	16	5.1	5.7110505	386	1200570	39.839444	-7.4786944
2007	4	17	5.4	8.3717079	386	1200570	39.839444	-7.4786944
2007	4	18	8.2	7.3942327	386	1200570	39.839444	-7.4786944
2007	4	19	5	6.2085638	386	1200570	39.839444	-7.4786944
2007	4	20	5.6	6.4530859	386	1200570	39.839444	-7.4786944
2007	4	21	5.1	7.5269117	386	1200570	39.839444	-7.4786944
2007	4	22	3.7	5.4712715	386	1200570	39.839444	-7.4786944
2007	4	23	4.2	5.580008	386	1200570	39.839444	-7.4786944
2007	4	24	4.1	10.277947	386	1200570	39.839444	-7.4786944
2007	4	25	7.5	7.6286154	386	1200570	39.839444	-7.4786944
2007	4	26	5	7.7357202	386	1200570	39.839444	-7.4786944
2007	4	27	3.6	7.7278433	386	1200570	39.839444	-7.4786944
2007	4	28	5.4	8.3823328	386	1200570	39.839444	-7.4786944
2007	4	29	5.1	8.1144466	386	1200570	39.839444	-7.4786944
2007	4	30	8.4	9.5721474	386	1200570	39.839444	-7.4786944
2007	5	1	6.2	8.8242245	386	1200570	39.839444	-7.4786944
2007	5	2	4.2	6.6107864	386	1200570	39.839444	-7.4786944
2007	5	3	4.8	8.6500444	386	1200570	39.839444	-7.4786944
2007	5	4	6.3	11.836564	386	1200570	39.839444	-7.4786944
2007	5	5	6.4	7.8725629	386	1200570	39.839444	-7.4786944
2007	5	6	6.6	6.808537	386	1200570	39.839444	-7.4786944
2007	5	7	3.9	8.2132101	386	1200570	39.839444	-7.4786944
2007	5	8	3.1	7.2579021	386	1200570	39.839444	-7.4786944
2007	5	9	4	7.6618662	386	1200570	39.839444	-7.4786944
2007	5	10	6	7.8079972	386	1200570	39.839444	-7.4786944
2007	5	11	5.6	7.0319986	386	1200570	39.839444	-7.4786944
2007	5	12	6.8	9.5765676	386	1200570	39.839444	-7.4786944
2007	5	13	8	10.731133	386	1200570	39.839444	-7.4786944
2007	5	14	7.6	8.9673719	386	1200570	39.839444	-7.4786944
2007	5	15	5.5	8.6370573	386	1200570	39.839444	-7.4786944
2007	5	16	6.8	7.9096003	386	1200570	39.839444	-7.4786944
2007	5	17	4.1	6.4174261	386	1200570	39.839444	-7.4786944
2007	5	18	4	7.309269	386	1200570	39.839444	-7.4786944
2007	5	19	5.2	6.1585059	386	1200570	39.839444	-7.4786944
2007	5	20	5.7	5.9942651	386	1200570	39.839444	-7.4786944
2007	5	21	3.8	6.1925955	386	1200570	39.839444	-7.4786944
2007	5	22	5.8	4.9318147	386	1200570	39.839444	-7.4786944
2007	5	23	6	6.5055051	386	1200570	39.839444	-7.4786944
2007	5	24	5.7	7.1816292	386	1200570	39.839444	-7.4786944
2007	5	25	5.7	7.7782526	386	1200570	39.839444	-7.4786944
2007	5	26	6.3	10.068991	386	1200570	39.839444	-7.4786944
2007	5	27	9.2	10.609387	386	1200570	39.839444	-7.4786944
2007	5	28	5.5	8.6590614	386	1200570	39.839444	-7.4786944
2007	5	29	5.8	7.9061923	386	1200570	39.839444	-7.4786944
2007	5	30	7.4	9.2761536	386	1200570	39.839444	-7.4786944
2007	5	31	7.9	8.9304562	386	1200570	39.839444	-7.4786944
2007	6	1	5.3	8.7197418	386	1200570	39.839444	-7.4786944
2007	6	2	5	8.9909067	386	1200570	39.839444	-7.4786944
2007	6	3	4.1	9.0139418	386	1200570	39.839444	-7.4786944
2007	6	4	4	6.4678102	386	1200570	39.839444	-7.4786944
2007	6	5	5	6.4936929	386	1200570	39.839444	-7.4786944
2007	6	6	5.1	6.7666669	386	1200570	39.839444	-7.4786944
2007	6	7	5.4	7.7440157	386	1200570	39.839444	-7.4786944
2007	6	8	2.7	6.3241701	386	1200570	39.839444	-7.4786944
2007	6	9	5.5	7.9886265	386	1200570	39.839444	-7.4786944
2007	6	10	5.8	8.8111029	386	1200570	39.839444	-7.4786944
2007	6	11	4.3	6.8823519	386	1200570	39.839444	-7.4786944
2007	6	12	6.3	7.6448665	386	1200570	39.839444	-7.4786944
2007	6	13	5.9	10.252394	386	1200570	39.839444	-7.4786944
2007	6	14	8.3	9.6017609	386	1200570	39.839444	-7.4786944
2007	6	15	5.1	7.6820369	386	1200570	39.839444	-7.4786944
2007	6	16	6.8	8.947403	386	1200570	39.839444	-7.4786944
2007	6	17	6.5	10.157145	386	1200570	39.839444	-7.4786944
2007	6	18	5	8.7545681	386	1200570	39.839444	-7.4786944
2007	6	19	5.8	8.8777971	386	1200570	39.839444	-7.4786944
2007	6	20	6.8	7.924746	386	1200570	39.839444	-7.4786944
2007	6	21	7.2	9.775135	386	1200570	39.839444	-7.4786944
2007	6	22	5.6	8.5208435	386	1200570	39.839444	-7.4786944
2007	6	23	4.2	8.7933903	386	1200570	39.839444	-7.4786944
2007	6	24	8.4	8.1736279	386	1200570	39.839444	-7.4786944
2007	6	25	7.1	9.7720642	386	1200570	39.839444	-7.4786944
2007	6	26	6.7	10.929844	386	1200570	39.839444	-7.4786944
2007	6	27	3.9	9.4836359	386	1200570	39.839444	-7.4786944
2007	6	28	6	8.456356	386	1200570	39.839444	-7.4786944
2007	6	29	3.7	8.132493	386	1200570	39.839444	-7.4786944
2007	6	30	6.3	9.1410007	386	1200570	39.839444	-7.4786944
2007	7	1	9.6	9.0433779	386	1200570	39.839444	-7.4786944
2007	7	2	7.2	9.5717974	386	1200570	39.839444	-7.4786944
2007	7	3	9.8	7.6920128	386	1200570	39.839444	-7.4786944
2007	7	4	6.6	7.2862968	386	1200570	39.839444	-7.4786944
2007	7	5	7	7.032743	386	1200570	39.839444	-7.4786944
2007	7	6	5.6	8.6446495	386	1200570	39.839444	-7.4786944
2007	7	7	8.1	9.4287519	386	1200570	39.839444	-7.4786944
2007	7	8	7.5	10.229443	386	1200570	39.839444	-7.4786944
2007	7	9	8.6	8.5693846	386	1200570	39.839444	-7.4786944
2007	7	10	7.4	7.6644945	386	1200570	39.839444	-7.4786944
2007	7	11	5.8	9.3753481	386	1200570	39.839444	-7.4786944
